ticker,liquidity,beta,sharpe,pe_ratio,momentum
FSLR34.SA,195.70491803278688,-0.0646932767867426,-0.1230713578645546,10.845929,-0.5145501936819125
GILD34.SA,87.10655737704919,-0.0048131688572908,0.1296175323258189,280.11923,0.3199903951728745
GOGL34.SA,214133.0,-0.0904096801171608,0.0327086720889778,21.015749,0.1023812671366436
GOGL35.SA,13535.22950819672,-0.1219289814367851,0.035197593070069,21.35,0.1097561013389329
MACY34.SA,211.4262295081967,-0.1537895956430326,-0.000691979457545,6.8,0.026696338314049
MDTC34.SA,30.322314049586776,0.044685694630092,0.0199971841325563,27.703545,0.0656321372092342
RIGG34.SA,4296.475409836065,0.5210159362796416,-0.0529331686759616,,-0.2111680066354965
ROST34.SA,146.16528925619835,-0.2864770300738784,-0.0804741533223232,19.765625,-0.1340960852420495
SCHW34.SA,2511.3934426229507,0.1346464601473166,0.0987363568652481,27.051888,0.276473190134431
SSFO34.SA,15078.754098360656,-0.2701102413706516,0.0405901842963711,45.7439,0.1488153299960382
TMOS34.SA,7909.081967213115,-0.4040084071600212,-0.0462138084681556,31.779488,-0.0870129874601065
TRVC34.SA,19.508196721311474,0.3408156027170007,0.0767919245790013,12.115486,0.2598675987221301
AALR3.SA,22196.72131147541,0.4351471111946292,-0.0298887956248302,,-0.1008463907232026
BNFS11.SA,1480.27868852459,-0.0169901225297908,-0.2586157401456531,,-0.4362304330112354
